location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered
AR,2022-08-17,AR,Argentina,0.0,0.0,9633732.0,129566.0,108611496.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,10.0,4.0,22.0,0.0,39.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-08-18,AR,Argentina,0.0,0.0,9633732.0,129566.0,108655590.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,7.0,0.0,15.0,0.0,37.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-08-19,AR,Argentina,24659.0,80.0,9658391.0,129646.0,108699071.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,9.0,0.0,19.0,0.0,33.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-08-20,AR,Argentina,0.0,0.0,9658391.0,129646.0,108707587.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,11.0,1.0,22.0,0.0,32.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-08-21,AR,Argentina,0.0,0.0,9658391.0,129646.0,108710457.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,11.0,1.0,22.0,0.0,36.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-08-22,AR,Argentina,0.0,0.0,9658391.0,129646.0,108751088.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,12.0,2.0,21.0,0.0,38.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-08-23,AR,Argentina,0.0,0.0,9658391.0,129646.0,108790529.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,14.0,3.0,25.0,0.0,38.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-08-24,AR,Argentina,0.0,0.0,9658391.0,129646.0,108831790.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.0,5.0,27.0,0.0,42.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-08-25,AR,Argentina,0.0,0.0,9658391.0,129646.0,108868587.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.0,8.0,28.0,0.0,49.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-08-26,AR,Argentina,19834.0,65.0,9678225.0,129711.0,108906783.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.0,7.0,27.0,0.0,53.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-08-27,AR,Argentina,0.0,0.0,9678225.0,129711.0,108913874.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.0,9.0,26.0,0.0,36.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-08-28,AR,Argentina,0.0,0.0,9678225.0,129711.0,108916883.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,9.0,0.0,19.0,0.0,34.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-08-29,AR,Argentina,0.0,0.0,9678225.0,129711.0,108948580.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,10.0,0.0,19.0,0.0,32.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-08-30,AR,Argentina,0.0,0.0,9678225.0,129711.0,108977960.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,12.0,2.0,21.0,0.0,33.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-08-31,AR,Argentina,0.0,0.0,9678225.0,129711.0,109007243.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,14.0,4.0,24.0,0.0,36.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-09-01,AR,Argentina,0.0,0.0,9678225.0,129711.0,109032564.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.0,6.0,24.0,0.0,37.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-09-02,AR,Argentina,11636.0,58.0,9689861.0,129769.0,109038026.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,12.0,3.0,22.0,0.0,35.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-09-03,AR,Argentina,0.0,0.0,9689861.0,129769.0,109043720.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,12.0,0.0,23.0,0.0,28.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-09-04,AR,Argentina,0.0,0.0,9689861.0,129769.0,109045628.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,14.0,3.0,25.0,0.0,30.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-09-05,AR,Argentina,0.0,0.0,9689861.0,129769.0,109072675.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.0,4.0,26.0,0.0,27.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-09-06,AR,Argentina,0.0,0.0,9689861.0,129769.0,109100697.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.0,4.0,27.0,0.0,24.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-09-07,AR,Argentina,0.0,0.0,9689861.0,129769.0,109127619.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.0,7.0,30.0,0.0,23.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-09-08,AR,Argentina,0.0,0.0,9689861.0,129769.0,109152267.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,13.0,6.0,23.0,0.0,36.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-09-09,AR,Argentina,7902.0,61.0,9697763.0,129830.0,109177593.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,9.0,0.0,18.0,0.0,36.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-09-10,AR,Argentina,0.0,0.0,9697763.0,129830.0,109182570.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,10.0,0.0,21.0,0.0,33.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-09-11,AR,Argentina,0.0,0.0,9697763.0,129830.0,109184248.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,13.0,4.0,22.0,0.0,29.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-09-12,AR,Argentina,0.0,0.0,9697763.0,129830.0,109204823.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,13.0,2.0,24.0,0.0,31.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-09-13,AR,Argentina,0.0,0.0,9697763.0,129830.0,109204825.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,14.0,3.0,25.0,0.0,32.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-09-14,AR,Argentina,12911.0,134.0,6079578.0,105716.0,0.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.0,9.0,25.0,1.0,57.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-09-15,AR,Argentina,12911.0,134.0,6079578.0,105716.0,0.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.0,9.0,25.0,1.0,57.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-09-16,AR,Argentina,12911.0,134.0,6079578.0,105716.0,0.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.0,9.0,25.0,1.0,57.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2022-09-17,AR,Argentina,12911.0,134.0,6079578.0,105716.0,0.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.0,9.0,25.0,1.0,57.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
BR,2021-01-02,BR,Brazil,15827.0,314.0,7716405.0,195725.0,0.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,30.0,24.0,35.0,0.0,54.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,9219.0,6756284.0
BR,2021-01-03,BR,Brazil,17341.0,293.0,7733746.0,196018.0,0.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.0,23.0,32.0,0.0,68.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,13136.0,6769420.0
BR,2021-01-04,BR,Brazil,20006.0,543.0,7753752.0,196561.0,0.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,23.0,21.0,27.0,0.0,85.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,43588.0,6813008.0
BR,2021-01-05,BR,Brazil,56648.0,1171.0,7810400.0,197732.0,0.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.0,23.0,32.0,0.0,66.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,62222.0,6875230.0
BR,2021-01-06,BR,Brazil,63430.0,1242.0,7873830.0,198974.0,0.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,31.0,26.0,35.0,0.0,56.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,88177.0,6963407.0
BR,2021-01-07,BR,Brazil,87843.0,1524.0,7961673.0,200498.0,0.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.0,22.0,31.0,0.0,68.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,73123.0,7036530.0
BR,2021-01-08,BR,Brazil,52035.0,962.0,8013708.0,201460.0,0.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.0,27.0,33.0,0.0,59.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,60401.0,7096931.0
BR,2021-01-09,BR,Brazil,62290.0,1171.0,8075998.0,202631.0,0.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,31.0,24.0,35.0,0.0,54.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,17543.0,7114474.0
BR,2021-01-10,BR,Brazil,29792.0,469.0,8105790.0,203100.0,0.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.0,24.0,32.0,0.0,66.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,29537.0,7144011.0
BR,2021-01-11,BR,Brazil,25822.0,480.0,8131612.0,203580.0,0.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.0,23.0,29.0,0.0,77.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,23640.0,7167651.0
BR,2021-01-12,BR,Brazil,64025.0,1110.0,8195637.0,204690.0,0.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.0,23.0,33.0,0.0,70.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,39832.0,7207483.0
BR,2021-01-13,BR,Brazil,60899.0,1274.0,8256536.0,205964.0,0.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.0,22.0,32.0,0.0,71.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,66224.0,7273707.0
BR,2021-01-14,BR,Brazil,67758.0,1131.0,8324294.0,207095.0,0.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.0,22.0,29.0,0.0,80.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,3488.0,7277195.0
BR,2021-01-15,BR,Brazil,69198.0,1151.0,8393492.0,208246.0,0.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.0,23.0,29.0,0.0,79.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,39749.0,7316944.0
BR,2021-01-16,BR,Brazil,61567.0,1050.0,8455059.0,209296.0,0.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.0,23.0,30.0,0.0,77.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,22759.0,7339703.0
BR,2021-01-17,BR,Brazil,33040.0,551.0,8488099.0,209847.0,470.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,24.0,22.0,26.0,0.0,84.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,21676.0,7361379.0
BR,2021-01-18,BR,Brazil,23671.0,452.0,8511770.0,210299.0,1737.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.0,23.0,30.0,0.0,75.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,27405.0,7388784.0
BR,2021-01-19,BR,Brazil,62094.0,1192.0,8573864.0,211491.0,16081.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.0,22.0,30.0,0.0,75.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,22870.0,7411654.0
BR,2021-01-20,BR,Brazil,64385.0,1340.0,8638249.0,212831.0,124834.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.0,23.0,32.0,0.0,67.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,40393.0,7452047.0
BR,2021-01-21,BR,Brazil,59119.0,1316.0,8697368.0,214147.0,271030.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.0,23.0,33.0,0.0,67.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,66799.0,7518846.0
BR,2021-01-22,BR,Brazil,56552.0,1096.0,8753920.0,215243.0,618779.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.0,22.0,32.0,0.0,70.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,45776.0,7564622.0
BR,2021-01-23,BR,Brazil,62334.0,1202.0,8816254.0,216445.0,743637.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,31.0,25.0,34.0,0.0,60.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,16119.0,7580741.0
